match_id,team,total_xG,shot_count,avg_shot_xG,goals,rolling_xG,rolling_shots,rolling_conversion,h_a
26811,Southampton,1.451205701,13,0.11163120776923076,0,1.1041601632,10.2,0.0196078431372549,a
26820,Southampton,1.260322878,10,0.1260322878,2,1.3002185358,11.2,0.05357142857142857,a
26829,Southampton,0.825902242,12,0.06882518683333333,1,1.0256372046,10.0,0.08,h
26837,Southampton,1.219134391,9,0.13545937677777778,2,1.0012357648,10.4,0.09615384615384616,a
26849,Southampton,0.974417867,11,0.08858344245454546,1,1.1461966158,11.0,0.10909090909090909,h
26861,Southampton,0.154146514,6,0.02569108566666667,0,0.8867847784,9.6,0.125,h
26869,Southampton,0.84503859,7,0.12071979857142857,0,0.8037279207999999,9.0,0.08888888888888889,a
26876,Southampton,0.511565595,6,0.0852609325,1,0.7408605914,7.8,0.10256410256410256,a
26891,Southampton,1.319334495,10,0.13193344950000002,1,0.7609006122,8.0,0.075,h
26900,Southampton,0.687303705,8,0.085912963125,1,0.7034777798,7.4,0.08108108108108109,h
21929,Tottenham,2.401,20,0.12004999999999999,5,2.401,20.0,0.25,a
21936,Tottenham,2.158,28,0.07707142857142857,2,2.2794999999999996,24.0,0.14583333333333334,h
21952,Tottenham,2.212,14,0.158,2,2.257,20.666666666666668,0.14516129032258066,a
21962,Tottenham,2.204,24,0.09183333333333334,1,2.24375,21.5,0.11627906976744186,h
21971,Tottenham,2.3810000000000002,15,0.15873333333333334,1,2.2712,20.2,0.10891089108910891,a
21984,Tottenham,1.6660000000000001,15,0.11106666666666667,2,2.1242,19.2,0.08333333333333333,h
21990,Tottenham,0.992,10,0.0992,1,1.8910000000000005,15.6,0.08974358974358974,a
22004,Tottenham,0.959,8,0.119875,1,1.6404,14.4,0.08333333333333333,h
22014,Tottenham,0.432,6,0.072,1,1.286,10.8,0.1111111111111111,a
22024,Tottenham,2.2479999999999998,18,0.12488888888888888,1,1.2593999999999999,11.4,0.10526315789473684,h
22031,Tottenham,0.433,9,0.04811111111111111,3,1.0128,10.2,0.13725490196078433,a
22041,Tottenham,1.617,23,0.07030434782608695,1,1.1378,12.8,0.109375,h
22053,Tottenham,4.402,23,0.19139130434782609,4,1.8264,15.8,0.12658227848101267,h
22063,Tottenham,1.625,12,0.13541666666666666,2,2.065,17.0,0.12941176470588237,a
22071,Tottenham,1.58,13,0.12153846153846154,2,1.9314,16.0,0.15,h
22078,Tottenham,2.074,19,0.10915789473684209,2,2.2596,18.0,0.12222222222222222,a
22092,Tottenham,2.156,12,0.17966666666666667,3,2.3674000000000004,15.8,0.16455696202531644,h
22099,Tottenham,1.313,16,0.0820625,2,1.7495999999999998,14.4,0.1527777777777778,a
22109,Tottenham,3.496,19,0.184,3,2.1238,15.8,0.1518987341772152,h
22121,Tottenham,0.9219999999999999,9,0.10244444444444444,2,1.9922,15.0,0.16,a
22132,Tottenham,2.1159999999999997,16,0.13224999999999998,2,2.0006,14.4,0.16666666666666666,h
22144,Tottenham,1.6019999999999999,15,0.10679999999999999,1,1.8897999999999997,15.0,0.13333333333333333,h
22149,Tottenham,1.273,19,0.06699999999999999,0,1.8817999999999997,15.6,0.10256410256410256,a
22164,Tottenham,2.706,14,0.19328571428571428,3,1.7238,14.6,0.1095890410958904,h
22167,Tottenham,2.254,9,0.25044444444444447,4,1.9901999999999997,14.6,0.136986301369863,a
22180,Tottenham,2.146,14,0.15328571428571428,0,1.9962,14.2,0.11267605633802817,a
22194,Tottenham,2.538,17,0.1492941176470588,1,2.1834,14.6,0.1095890410958904,h
22199,Tottenham,1.395,13,0.10730769230769231,1,2.2077999999999998,13.4,0.13432835820895522,a
22213,Tottenham,1.619,17,0.09523529411764706,2,1.9904,14.0,0.11428571428571428,h
22222,Tottenham,0.737,11,0.067,0,1.687,14.4,0.05555555555555555,a
22233,Tottenham,1.842,10,0.1842,0,1.6262,13.6,0.058823529411764705,h
22241,Tottenham,2.604,15,0.1736,2,1.6393999999999997,13.2,0.07575757575757576,h
22251,Tottenham,1.173,11,0.10663636363636364,2,1.5950000000000002,12.8,0.09375,a
22262,Tottenham,3.002,21,0.14295238095238094,2,1.8716000000000002,13.6,0.08823529411764706,h
22274,Tottenham,3.1990000000000003,18,0.17772222222222223,3,2.364,15.0,0.12,a
22282,Tottenham,1.455,18,0.08083333333333334,2,2.2866000000000004,16.6,0.13253012048192772,a
22290,Tottenham,2.554,17,0.15023529411764705,1,2.2765999999999997,17.0,0.11764705882352941,h
22296,Tottenham,2.28,17,0.1341176470588235,2,2.498,18.2,0.10989010989010989,a
26611,Tottenham,1.407752752,15,0.09385018346666667,1,2.1791505504,17.0,0.10588235294117647,a
26617,Tottenham,2.611426696,13,0.20087897661538462,4,2.0616358895999998,16.0,0.125,h
26629,Tottenham,1.645889135,20,0.08229445675,0,2.0998137166,16.4,0.0975609756097561,a
26640,Tottenham,0.792595425,15,0.052839695,0,1.7475328015999998,16.0,0.0875,h
26648,Tottenham,4.1390123899999995,23,0.1799570604347826,3,2.1193352796,17.2,0.09302325581395349,h
26660,Tottenham,5.614444739,24,0.23393519745833333,3,2.960673677,19.0,0.10526315789473684,a
26671,Tottenham,1.093139999,13,0.08408769223076923,2,2.6570163375999996,19.0,0.08421052631578947,a
26672,Tottenham,1.440517842,22,0.06547808372727272,3,2.615942079,19.4,0.1134020618556701,h
26689,Tottenham,1.019197573,11,0.09265432481818182,0,2.6612625085999997,18.6,0.11827956989247312,a
26700,Tottenham,2.097505447,16,0.1310940904375,4,2.2529611199999997,17.2,0.13953488372093023,h
26709,Tottenham,1.7536224,17,0.10315425882352941,1,1.4807966522,15.8,0.12658227848101267,h
26720,Tottenham,3.304488005,9,0.3671653338888889,4,1.9230662534,15.0,0.16,a
26729,Tottenham,1.010859301,8,0.126357412625,1,1.8371345452,12.2,0.16393442622950818,h
26732,Tottenham,0.62393411,12,0.05199450916666667,0,1.7580818526000002,12.4,0.16129032258064516,a
26745,Tottenham,3.255767969,13,0.2504436899230769,3,1.9897343570000001,11.8,0.15254237288135594,h
26759,Tottenham,3.992116817,18,0.2217842676111111,5,2.4374332404,12.0,0.21666666666666667,a
26768,Tottenham,1.202446652,9,0.13360518355555553,3,2.0170249698,12.0,0.2,h
26779,Tottenham,1.057577913,13,0.08135214715384616,0,2.0263686922,13.0,0.16923076923076924,a
26790,Tottenham,2.28433396,13,0.17571799692307694,2,2.3584486622,13.2,0.19696969696969696,h
26800,Tottenham,1.015491976,13,0.0781147673846154,1,1.9103934635999997,13.2,0.16666666666666666,h
26802,Tottenham,0.777071374,11,0.07064285218181819,1,1.267384375,11.8,0.11864406779661017,a
26815,Tottenham,1.3640892709999999,12,0.11367410591666666,2,1.2997128988,12.4,0.0967741935483871,a
26830,Tottenham,1.27566278,14,0.09111877,1,1.3433298722,12.6,0.1111111111111111,h
26834,Tottenham,0.946643651,13,0.07281874238461539,1,1.0757918104,12.6,0.09523809523809523,a
26850,Tottenham,2.046595169,22,0.09302705313636364,1,1.2820124490000002,14.4,0.08333333333333333,h
26857,Tottenham,1.6317583660000001,10,0.1631758366,4,1.4529498474,14.2,0.1267605633802817,a
26865,Tottenham,1.284258381,11,0.1167507619090909,0,1.4369836694,14.0,0.1,h
26879,Tottenham,1.3505280100000001,12,0.11254400083333334,2,1.4519567154000002,13.6,0.11764705882352941,h
26886,Tottenham,1.408654493,12,0.11738787441666666,0,1.5443588838000002,13.4,0.1044776119402985,a
26897,Tottenham,1.4038742770000001,8,0.17548428462500001,0,1.4158147054,10.6,0.11320754716981132,a
21925,West Ham,1.225,9,0.13611111111111113,2,1.225,9.0,0.2222222222222222,a
21937,West Ham,0.8959999999999999,6,0.14933333333333332,1,1.0605,7.5,0.2,h
21953,West Ham,1.539,11,0.1399090909090909,1,1.22,8.666666666666666,0.15384615384615385,a
21960,West Ham,3.441,20,0.17204999999999998,2,1.77525,11.5,0.13043478260869565,h
21973,West Ham,0.931,5,0.1862,2,1.6064,10.2,0.1568627450980392,h
21976,West Ham,0.666,14,0.04757142857142858,1,1.4946000000000002,11.2,0.125,a
21993,West Ham,0.62,12,0.051666666666666666,0,1.4393999999999998,12.4,0.0967741935483871,h
21995,West Ham,2.08,13,0.16,2,1.5475999999999999,12.8,0.109375,a
22013,West Ham,2.066,16,0.129125,3,1.2726,12.0,0.13333333333333333,h
22016,West Ham,1.37,11,0.12454545454545456,1,1.3603999999999998,13.2,0.10606060606060606,a
22034,West Ham,1.1480000000000001,9,0.12755555555555556,1,1.4567999999999999,12.2,0.11475409836065574,h
22041,West Ham,1.75,11,0.1590909090909091,2,1.6827999999999999,12.0,0.15,a
22049,West Ham,0.983,9,0.10922222222222222,0,1.4633999999999998,11.2,0.125,a
22064,West Ham,1.038,13,0.07984615384615384,3,1.2578,10.6,0.1320754716981132,h
22072,West Ham,1.518,12,0.1265,2,1.2874,10.8,0.14814814814814814,h
22076,West Ham,1.597,6,0.26616666666666666,2,1.3772,10.2,0.17647058823529413,a
22093,West Ham,0.9829999999999999,6,0.1638333333333333,0,1.2238,9.2,0.15217391304347827,h
22101,West Ham,2.48,16,0.155,2,1.5231999999999999,10.6,0.16981132075471697,a
22110,West Ham,1.312,9,0.14577777777777778,1,1.5779999999999998,9.8,0.14285714285714285,h
22122,West Ham,1.191,22,0.05413636363636364,0,1.5126000000000002,11.8,0.0847457627118644,a
22133,West Ham,0.196,5,0.0392,0,1.2324,11.6,0.05172413793103448,h
22142,West Ham,0.519,10,0.0519,0,1.1396000000000002,12.4,0.04838709677419355,a
22153,West Ham,2.097,17,0.12335294117647058,4,1.063,12.6,0.07936507936507936,h
22157,West Ham,2.18,12,0.18166666666666667,3,1.2366,13.2,0.10606060606060606,a
22173,West Ham,1.876,23,0.08156521739130435,2,1.3736000000000002,13.4,0.13432835820895522,h
22183,West Ham,1.342,13,0.10323076923076924,1,1.6027999999999998,15.0,0.13333333333333333,h
22191,West Ham,0.995,9,0.11055555555555556,3,1.698,14.8,0.17567567567567569,a
22199,West Ham,1.469,11,0.13354545454545455,1,1.5724,13.6,0.14705882352941177,h
22214,West Ham,1.141,11,0.10372727272727272,2,1.3646,13.4,0.13432835820895522,a
22224,West Ham,1.451,15,0.09673333333333334,0,1.2795999999999998,11.8,0.11864406779661017,h
22227,West Ham,1.346,5,0.2692,1,1.2803999999999998,10.2,0.13725490196078433,a
22243,West Ham,0.794,12,0.06616666666666667,2,1.2402000000000002,10.8,0.1111111111111111,h
22249,West Ham,0.898,13,0.06907692307692308,0,1.126,11.2,0.08928571428571429,a
22263,West Ham,3.7359999999999998,24,0.15566666666666665,3,1.645,13.8,0.08695652173913043,h
22273,West Ham,0.24,3,0.08,1,1.4027999999999998,11.4,0.12280701754385964,a
22277,West Ham,1.482,16,0.092625,1,1.4299999999999997,13.6,0.10294117647058823,a
22293,West Ham,1.711,12,0.14258333333333334,3,1.6134,13.6,0.11764705882352941,h
22301,West Ham,3.087,12,0.25725000000000003,3,2.0512,13.4,0.16417910447761194,a
26608,West Ham,3.3485087410000003,14,0.2391791957857143,1,1.9737017481999999,11.4,0.15789473684210525,h
26613,West Ham,1.566224496,18,0.08701247200000001,2,2.2389466473999997,14.4,0.1388888888888889,a
26628,West Ham,0.947201223,10,0.0947201223,0,2.131986892,13.2,0.13636363636363635,h
26634,West Ham,0.68271878,11,0.06206534363636363,1,1.926330648,13.0,0.1076923076923077,a
26642,West Ham,0.758535085,15,0.050569005666666667,0,1.4606376650000001,13.6,0.058823529411764705,h
26656,West Ham,0.883150908,19,0.046481626736842106,1,0.9675660984000001,14.6,0.0547945205479452,a
26665,West Ham,4.584099971,23,0.19930869439130433,4,1.5711411934,15.6,0.07692307692307693,h
26672,West Ham,0.858803366,12,0.07156694716666666,1,1.553461622,16.0,0.0875,a
26690,West Ham,3.056178127,12,0.2546815105833333,2,2.0281534914,16.2,0.09876543209876543,h
26698,West Ham,0.132316981,4,0.03307924525,0,1.9029098705999998,14.0,0.11428571428571428,a
26710,West Ham,1.123704715,11,0.10215497409090908,0,1.951020632,12.4,0.11290322580645161,h
26713,West Ham,0.942823738,15,0.06285491586666667,2,1.2227653854,10.8,0.09259259259259259,a
26730,West Ham,1.242608053,12,0.10355067108333334,2,1.2995263227999998,10.8,0.1111111111111111,h
26738,West Ham,2.902408184,31,0.0936260704516129,1,1.2687723342,14.6,0.0684931506849315,a
26746,West Ham,1.198082489,19,0.06305697310526315,2,1.4819254358,17.6,0.07954545454545454,h
26754,West Ham,1.818268305,16,0.1136417690625,1,1.6208381538,18.6,0.08602150537634409,a
26767,West Ham,1.2465765309999999,11,0.11332513918181818,1,1.6815887124,17.8,0.07865168539325842,h
26780,West Ham,1.9845241589999998,16,0.12403275993749999,1,1.8299719336,18.6,0.06451612903225806,a
26791,West Ham,0.540585744,7,0.07722653485714286,0,1.3576074455999998,13.8,0.07246376811594203,h
26798,West Ham,1.534112511,18,0.08522847283333333,1,1.4248134499999998,13.6,0.058823529411764705,a
26808,West Ham,0.937322162,4,0.2343305405,3,1.2486242213999998,11.2,0.10714285714285714,h
26821,West Ham,0.221061533,7,0.031580219,0,1.0435212218,10.4,0.09615384615384616,h
26823,West Ham,1.681588773,14,0.12011348378571429,1,0.9829341446000001,10.0,0.1,a
26835,West Ham,1.186797221,15,0.07911981473333334,1,1.11217644,11.6,0.10344827586206896,a
26851,West Ham,0.673465966,13,0.05180507430769231,0,0.9400471309999998,10.6,0.09433962264150944,h
26853,West Ham,1.026836065,5,0.205367213,1,0.9579499115999999,10.8,0.05555555555555555,a
26866,West Ham,2.071753103,8,0.258969137875,1,1.3280882255999997,11.0,0.07272727272727272,h
26880,West Ham,0.823986415,9,0.09155404611111112,0,1.156567754,10.0,0.06,h
26885,West Ham,0.5160286310000001,9,0.057336514555555565,1,1.022414036,8.8,0.06818181818181818,a
26895,West Ham,1.741020099,10,0.1741020099,0,1.2359248626,8.2,0.07317073170731707,a
21932,Wolverhampton Wanderers,1.1400000000000001,12,0.09500000000000001,2,1.1400000000000001,12.0,0.16666666666666666,a
21935,Wolverhampton Wanderers,0.537,12,0.044750000000000005,1,0.8385,12.0,0.125,h
21945,Wolverhampton Wanderers,0.792,3,0.264,1,0.8230000000000001,9.0,0.14814814814814814,a
21961,Wolverhampton Wanderers,0.6739999999999999,3,0.22466666666666665,1,0.7857500000000001,7.5,0.16666666666666666,h
21974,Wolverhampton Wanderers,1.763,8,0.220375,1,0.9812000000000001,7.6,0.15789473684210525,h
21975,Wolverhampton Wanderers,2.364,20,0.1182,2,1.226,9.2,0.13043478260869565,a
21994,Wolverhampton Wanderers,0.863,11,0.07845454545454546,2,1.2912,9.0,0.15555555555555556,h
22003,Wolverhampton Wanderers,1.31,10,0.131,1,1.3948,10.4,0.1346153846153846,a
22014,Wolverhampton Wanderers,1.923,17,0.11311764705882353,2,1.6445999999999998,13.2,0.12121212121212122,h
22018,Wolverhampton Wanderers,1.579,10,0.15789999999999998,2,1.6078,13.6,0.1323529411764706,a
22026,Wolverhampton Wanderers,1.079,6,0.17983333333333332,1,1.3508,10.8,0.14814814814814814,a
22042,Wolverhampton Wanderers,1.119,7,0.15985714285714286,1,1.4020000000000001,10.0,0.14,h
22054,Wolverhampton Wanderers,1.0270000000000001,10,0.10270000000000001,1,1.3454000000000002,10.0,0.14,h
22064,Wolverhampton Wanderers,0.558,14,0.03985714285714286,0,1.0724,9.4,0.10638297872340426,a
22073,Wolverhampton Wanderers,1.7650000000000001,14,0.12607142857142858,2,1.1096,10.2,0.09803921568627451,h
22077,Wolverhampton Wanderers,1.896,11,0.17236363636363636,4,1.2730000000000001,11.2,0.14285714285714285,a
22094,Wolverhampton Wanderers,2.645,12,0.22041666666666668,3,1.5782,12.2,0.16393442622950818,h
22095,Wolverhampton Wanderers,1.23,8,0.15375,0,1.6187999999999998,11.8,0.15254237288135594,a
22111,Wolverhampton Wanderers,2.323,16,0.1451875,3,1.9718,12.2,0.19672131147540983,h
22120,Wolverhampton Wanderers,2.491,14,0.17792857142857144,3,2.117,12.2,0.21311475409836064,a
22134,Wolverhampton Wanderers,1.06,17,0.06235294117647059,0,1.9498000000000002,13.4,0.13432835820895522,h
22144,Wolverhampton Wanderers,1.791,12,0.14925,2,1.779,13.4,0.11940298507462686,a
22154,Wolverhampton Wanderers,1.215,13,0.09346153846153847,1,1.7759999999999998,14.4,0.125,h
22161,Wolverhampton Wanderers,0.509,12,0.042416666666666665,0,1.4132,13.6,0.08823529411764706,a
22174,Wolverhampton Wanderers,1.2970000000000002,8,0.16212500000000002,1,1.1743999999999999,12.4,0.06451612903225806,h
22184,Wolverhampton Wanderers,0.485,15,0.03233333333333333,0,1.0594000000000001,12.0,0.06666666666666667,h
22186,Wolverhampton Wanderers,1.6629999999999998,13,0.12792307692307692,0,1.0338,12.2,0.03278688524590164,a
22197,Wolverhampton Wanderers,1.01,8,0.12625,1,0.9928000000000001,11.2,0.03571428571428571,a
22214,Wolverhampton Wanderers,1.785,14,0.1275,1,1.248,11.6,0.05172413793103448,h
22223,Wolverhampton Wanderers,1.526,11,0.13872727272727273,2,1.2937999999999998,12.2,0.06557377049180328,a
22234,Wolverhampton Wanderers,0.164,5,0.0328,0,1.2296,10.2,0.0784313725490196,h
22244,Wolverhampton Wanderers,1.4929999999999999,13,0.11484615384615383,2,1.1956,10.2,0.11764705882352941,h
22253,Wolverhampton Wanderers,0.397,2,0.1985,1,1.073,9.0,0.13333333333333333,a
22264,Wolverhampton Wanderers,1.156,13,0.08892307692307691,1,0.9471999999999999,8.8,0.13636363636363635,h
22271,Wolverhampton Wanderers,0.731,4,0.18275,0,0.7882,7.4,0.10810810810810811,a
22284,Wolverhampton Wanderers,1.786,23,0.07765217391304348,0,1.1126,11.0,0.07272727272727272,a
22286,Wolverhampton Wanderers,2.692,16,0.16825,1,1.3524,11.6,0.05172413793103448,h
22299,Wolverhampton Wanderers,1.4040000000000001,11,0.12763636363636366,1,1.5538,13.4,0.04477611940298507,a
26604,Wolverhampton Wanderers,0.5758349309999999,9,0.063981659,0,1.4377669862,12.6,0.031746031746031744,a
26619,Wolverhampton Wanderers,2.418102378,12,0.2015085315,2,1.7751874617999999,14.2,0.056338028169014086,h
26627,Wolverhampton Wanderers,1.103084487,11,0.10028040790909092,1,1.6386043592,11.8,0.0847457627118644,a
26641,Wolverhampton Wanderers,1.4696941060000002,12,0.12247450883333334,1,1.3941431804,11.0,0.09090909090909091,h
26647,Wolverhampton Wanderers,0.520117415,10,0.0520117415,1,1.2173666634,10.8,0.09259259259259259,a
26658,Wolverhampton Wanderers,0.74892486,7,0.10698926571428571,1,1.2519846492000002,10.4,0.11538461538461539,h
26667,Wolverhampton Wanderers,0.6962541289999999,17,0.040956125235294114,3,0.9076149994,11.4,0.12280701754385964,a
26681,Wolverhampton Wanderers,0.761216625,3,0.253738875,1,0.8392414269999999,9.8,0.14285714285714285,h
26686,Wolverhampton Wanderers,1.136998747,14,0.08121419621428572,2,0.7727023552000001,10.2,0.1568627450980392,a
26701,Wolverhampton Wanderers,1.651167864,11,0.15010616945454547,2,0.998912445,10.4,0.17307692307692307,h
26711,Wolverhampton Wanderers,0.913548683,8,0.114193585375,2,1.0318372096000001,10.6,0.18867924528301888,h
26717,Wolverhampton Wanderers,1.339030961,10,0.1339030961,4,1.160392576,9.2,0.2391304347826087,a
26731,Wolverhampton Wanderers,0.866034411,10,0.0866034411,2,1.1813561332,10.6,0.22641509433962265,h
26735,Wolverhampton Wanderers,0.847723876,8,0.1059654845,0,1.1235011590000001,9.4,0.2127659574468085,a
26746,Wolverhampton Wanderers,1.482657241,19,0.07803459163157896,1,1.0897990344,11.0,0.16363636363636364,a
26758,Wolverhampton Wanderers,1.252883371,17,0.07369902182352941,1,1.157665972,12.8,0.125,h
26770,Wolverhampton Wanderers,1.135309832,8,0.141913729,3,1.1169217462,12.4,0.11290322580645161,a
26781,Wolverhampton Wanderers,0.826488534,7,0.11806979057142857,2,1.1090125708,11.8,0.11864406779661017,h
26790,Wolverhampton Wanderers,0.640697079,11,0.058245188999999996,2,1.0676072114,12.4,0.14516129032258066,a
26801,Wolverhampton Wanderers,1.9643719020000001,13,0.15110553092307694,0,1.1639501436,11.2,0.14285714285714285,h
26810,Wolverhampton Wanderers,1.4743308800000001,13,0.1134100676923077,0,1.2082396454,10.4,0.1346153846153846,a
26814,Wolverhampton Wanderers,1.0672611870000002,9,0.11858457633333336,1,1.1946299163999998,10.6,0.09433962264150944,a
26831,Wolverhampton Wanderers,0.514723628,9,0.057191514222222226,0,1.1322769352,11.0,0.05454545454545454,h
26841,Wolverhampton Wanderers,2.053843416,8,0.256730427,2,1.4149062025999999,10.4,0.057692307692307696,h
26847,Wolverhampton Wanderers,1.055225579,16,0.0659515986875,1,1.233076938,11.0,0.07272727272727272,a
26852,Wolverhampton Wanderers,2.115730817,13,0.1627485243846154,1,1.3613569254000002,11.0,0.09090909090909091,a
26867,Wolverhampton Wanderers,0.932188022,18,0.05178822344444444,1,1.3343422924000001,12.8,0.078125,h
26881,Wolverhampton Wanderers,0.812431991,11,0.07385745372727272,1,1.3938839650000001,13.2,0.09090909090909091,h
26891,Wolverhampton Wanderers,0.54071831,5,0.108143662,2,1.0912589438,12.6,0.09523809523809523,a
26895,Wolverhampton Wanderers,1.103585132,9,0.12262057022222222,1,1.1009308544,11.2,0.10714285714285714,h
26907,Wolverhampton Wanderers,2.810680309,22,0.12775819586363635,2,1.2399207528,13.0,0.1076923076923077,a
