match_id,team,total_xG,avg_shot_xG,shot_count,goals,conversion_rate,h_team,a_team,team_name
26841,Away,0.742808939,0.074280894,10,0,0,Wolverhampton Wanderers,Aston Villa,Aston Villa
26841,Home,2.053843416,0.256730427,8,2,0.25,Wolverhampton Wanderers,Aston Villa,Wolverhampton Wanderers
26842,Away,0.332864252,0.083216063,4,1,0.25,Aston Villa,Ipswich,Ipswich
26842,Home,2.929321982,0.117172879,25,1,0.04,Aston Villa,Ipswich,Aston Villa
26843,Away,0.649788465,0.081223558,8,0,0,Brighton,Chelsea,Chelsea
26843,Home,2.06892193,0.159147841,13,3,0.230769231,Brighton,Chelsea,Brighton
26844,Away,1.021631795,0.092875618,11,2,0.181818182,Crystal Palace,Everton,Everton
26844,Home,2.306463991,0.135674352,17,1,0.058823529,Crystal Palace,Everton,Crystal Palace
26845,Away,0.331679204,0.041459901,8,1,0.125,Fulham,Nottingham Forest,Nottingham Forest
26845,Home,2.231221887,0.092967579,24,2,0.083333333,Fulham,Nottingham Forest,Fulham
26846,Away,1.750004259,0.159091296,11,2,0.181818182,Leicester,Arsenal,Arsenal
26846,Home,0.233209173,0.038868196,6,0,0,Leicester,Arsenal,Leicester
26847,Away,1.055225579,0.065951599,16,1,0.0625,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers
26847,Home,1.867584332,0.186758433,10,2,0.2,Liverpool,Wolverhampton Wanderers,Liverpool
26848,Away,0.15721102,0.052403673,3,0,0,Manchester City,Newcastle United,Newcastle United
26848,Home,2.120038267,0.192730752,11,4,0.363636364,Manchester City,Newcastle United,Manchester City
26849,Away,2.087222595,0.149087328,14,3,0.214285714,Southampton,Bournemouth,Bournemouth
26849,Home,0.974417867,0.088583442,11,1,0.090909091,Southampton,Bournemouth,Southampton
26850,Away,1.433215007,0.089575938,16,0,0,Tottenham,Manchester United,Manchester United
26850,Home,2.046595169,0.093027053,22,1,0.045454545,Tottenham,Manchester United,Tottenham
26851,Away,1.964991542,0.140356539,14,1,0.071428571,West Ham,Brentford,Brentford
26851,Home,0.673465966,0.051805074,13,0,0,West Ham,Brentford,West Ham
26852,Away,2.115730817,0.162748524,13,1,0.076923077,Bournemouth,Wolverhampton Wanderers,Wolverhampton Wanderers
26852,Home,0.62969066,0.078711333,8,0,0,Bournemouth,Wolverhampton Wanderers,Bournemouth
26853,Away,1.026836065,0.205367213,5,1,0.2,Arsenal,West Ham,West Ham
26853,Home,1.375022321,0.068751116,20,0,0,Arsenal,West Ham,Arsenal
26854,Away,2.17591485,0.14506099,15,1,0.066666667,Aston Villa,Chelsea,Chelsea
26854,Home,2.694128584,0.224510715,12,2,0.166666667,Aston Villa,Chelsea,Aston Villa
26855,Away,0.647795094,0.071977233,9,2,0.222222222,Everton,Manchester United,Manchester United
26855,Home,2.104437607,0.233826401,9,2,0.222222222,Everton,Manchester United,Everton
26856,Away,1.497947505,0.149794751,10,1,0.1,Fulham,Crystal Palace,Crystal Palace
26856,Home,0.234260365,0.021296397,11,0,0,Fulham,Crystal Palace,Fulham
26857,Away,1.631758366,0.163175837,10,4,0.4,Ipswich,Tottenham,Tottenham
26857,Home,1.163696482,0.068452734,17,1,0.058823529,Ipswich,Tottenham,Ipswich
26858,Away,2.068534717,0.14775248,14,4,0.285714286,Leicester,Brentford,Brentford
26858,Home,0.727900956,0.09098762,8,0,0,Leicester,Brentford,Leicester
26859,Away,0,0,8,2,0.25,Manchester City,Liverpool,Liverpool
26859,Home,0,0,16,0,0,Manchester City,Liverpool,Manchester City
26860,Away,2.439211483,0.143483028,17,3,0.176470588,Newcastle United,Nottingham Forest,Nottingham Forest
26860,Home,3.490176827,0.268475141,13,4,0.307692308,Newcastle United,Nottingham Forest,Newcastle United
26861,Away,5.120184723,0.284454707,18,4,0.222222222,Southampton,Brighton,Brighton
26861,Home,0.154146514,0.025691086,6,0,0,Southampton,Brighton,Southampton
26862,Away,1.449549821,0.103539273,14,1,0.071428571,Brentford,Everton,Everton
26862,Home,1.718245274,0.143187106,12,1,0.083333333,Brentford,Everton,Brentford
26863,Away,1.733823723,0.09125388,19,1,0.052631579,Brighton,Bournemouth,Bournemouth
26863,Home,2.580788739,0.234617158,11,2,0.181818182,Brighton,Bournemouth,Brighton
26864,Away,1.317663302,0.101358716,13,0,0,Nottingham Forest,Arsenal,Arsenal
26864,Home,0.508611111,0.084768519,6,0,0,Nottingham Forest,Arsenal,Nottingham Forest
26865,Away,2.386414641,0.198867887,12,1,0.083333333,Tottenham,Manchester City,Manchester City
26865,Home,1.284258381,0.116750762,11,0,0,Tottenham,Manchester City,Tottenham
26866,Away,0.289578187,0.02632529,11,0,0,West Ham,Leicester,Leicester
26866,Home,2.071753103,0.258969138,8,1,0.125,West Ham,Leicester,West Ham
26867,Away,1.43473059,0.130430054,11,2,0.181818182,Wolverhampton Wanderers,Fulham,Fulham
26867,Home,0.932188022,0.051788223,18,1,0.055555556,Wolverhampton Wanderers,Fulham,Wolverhampton Wanderers
26868,Away,0.667216863,0.111202811,6,1,0.166666667,Crystal Palace,Aston Villa,Aston Villa
26868,Home,4.422009995,0.232737368,19,4,0.210526316,Crystal Palace,Aston Villa,Crystal Palace
26869,Away,0.84503859,0.120719799,7,0,0,Chelsea,Southampton,Southampton
26869,Home,2.989087055,0.157320371,19,4,0.210526316,Chelsea,Southampton,Chelsea
26870,Away,0.458820093,0.152940031,3,0,0,Liverpool,Newcastle United,Newcastle United
26870,Home,1.400268419,0.116689035,12,2,0.166666667,Liverpool,Newcastle United,Liverpool
26871,Away,1.044982265,0.080383251,13,2,0.153846154,Manchester United,Ipswich,Ipswich
26871,Home,1.589314373,0.158931437,10,2,0.2,Manchester United,Ipswich,Manchester United
26872,Away,1.299433975,0.108286165,12,1,0.083333333,Brentford,Aston Villa,Aston Villa
26872,Home,0.650957215,0.050073632,13,0,0,Brentford,Aston Villa,Brentford
26873,Away,0.708226951,0.118037825,6,1,0.166666667,Brighton,Fulham,Fulham
26873,Home,1.944172857,0.216019206,9,2,0.222222222,Brighton,Fulham,Brighton
26874,Away,0.108486812,0.036162271,3,0,0,Chelsea,Leicester,Leicester
26874,Home,1.768438098,0.088421905,20,1,0.05,Chelsea,Leicester,Chelsea
26875,Away,1.988858969,0.132590598,15,0,0,Crystal Palace,Ipswich,Ipswich
26875,Home,3.138789092,0.165199426,19,1,0.052631579,Crystal Palace,Ipswich,Crystal Palace
26876,Away,0.511565595,0.085260933,6,1,0.166666667,Liverpool,Southampton,Southampton
26876,Home,5.109887306,0.182495975,28,3,0.107142857,Liverpool,Southampton,Liverpool
26877,Away,1.870185673,0.110010922,17,1,0.058823529,Manchester United,Arsenal,Arsenal
26877,Home,1.311066868,0.131106687,10,1,0.1,Manchester United,Arsenal,Manchester United
26878,Away,0.72123391,0.051516708,14,0,0,Nottingham Forest,Manchester City,Manchester City
26878,Home,0.501476091,0.055719566,9,1,0.111111111,Nottingham Forest,Manchester City,Nottingham Forest
26879,Away,2.248051786,0.13223834,17,2,0.117647059,Tottenham,Bournemouth,Bournemouth
26879,Home,1.35052801,0.112544001,12,2,0.166666667,Tottenham,Bournemouth,Tottenham
26880,Away,1.632254468,0.181361608,9,1,0.111111111,West Ham,Newcastle United,Newcastle United
26880,Home,0.823986415,0.091554046,9,0,0,West Ham,Newcastle United,West Ham
26881,Away,1.367197425,0.113933119,12,1,0.083333333,Wolverhampton Wanderers,Everton,Everton
26881,Home,0.812431991,0.073857454,11,1,0.090909091,Wolverhampton Wanderers,Everton,Wolverhampton Wanderers
26882,Away,0,0,11,2,0.181818182,Bournemouth,Brentford,Brentford
26882,Home,0,0,17,0,0,Bournemouth,Brentford,Bournemouth
26883,Away,0.292044941,0.036505618,8,0,0,Arsenal,Chelsea,Chelsea
26883,Home,0.695724536,0.057977045,12,1,0.083333333,Arsenal,Chelsea,Arsenal
26884,Away,2.042792603,0.120164271,17,2,0.117647059,Aston Villa,Liverpool,Liverpool
26884,Home,1.0493584,0.116595378,9,2,0.222222222,Aston Villa,Liverpool,Aston Villa
26885,Away,0.516028631,0.057336515,9,1,0.111111111,Everton,West Ham,West Ham
26885,Home,1.189003666,0.09146182,13,1,0.076923077,Everton,West Ham,Everton
26886,Away,1.408654493,0.117387874,12,0,0,Fulham,Tottenham,Tottenham
26886,Home,1.03966503,0.079974233,13,2,0.153846154,Fulham,Tottenham,Fulham
26887,Away,1.307219322,0.11883812,11,4,0.363636364,Ipswich,Nottingham Forest,Nottingham Forest
26887,Home,0.5208391,0.047349009,11,2,0.181818182,Ipswich,Nottingham Forest,Ipswich
26888,Away,1.138920128,0.06327334,18,3,0.166666667,Leicester,Manchester United,Manchester United
26888,Home,1.306943341,0.118813031,11,0,0,Leicester,Manchester United,Leicester
26889,Away,2.111185816,0.140745721,15,1,0.066666667,Manchester City,Brighton,Brighton
26889,Home,2.057895137,0.171491261,12,2,0.166666667,Manchester City,Brighton,Manchester City
26891,Away,0.54071831,0.108143662,5,2,0.4,Southampton,Wolverhampton Wanderers,Wolverhampton Wanderers
26891,Home,1.319334495,0.13193345,10,1,0.1,Southampton,Wolverhampton Wanderers,Southampton
26892,Away,1.442064103,0.160229345,9,1,0.111111111,Arsenal,Fulham,Fulham
26892,Home,2.449328625,0.144078154,17,2,0.117647059,Arsenal,Fulham,Arsenal
26893,Away,1.207145178,0.150893147,8,3,0.375,Brighton,Aston Villa,Aston Villa
26893,Home,0.562074902,0.051097718,11,0,0,Brighton,Aston Villa,Brighton
26894,Away,1.886975204,0.0820424,23,0,0,Nottingham Forest,Manchester United,Manchester United
26894,Home,0.515032648,0.064379081,8,1,0.125,Nottingham Forest,Manchester United,Nottingham Forest
26895,Away,1.741020099,0.17410201,10,0,0,Wolverhampton Wanderers,West Ham,West Ham
26895,Home,1.103585132,0.12262057,9,1,0.111111111,Wolverhampton Wanderers,West Ham,Wolverhampton Wanderers
26896,Away,1.412627183,0.141262718,10,2,0.2,Bournemouth,Ipswich,Ipswich
26896,Home,2.048369946,0.085348748,24,1,0.041666667,Bournemouth,Ipswich,Bournemouth
26897,Away,1.403874277,0.175484285,8,0,0,Chelsea,Tottenham,Tottenham
26897,Home,1.304425556,0.118584141,11,1,0.090909091,Chelsea,Tottenham,Chelsea
26898,Away,0.104740969,0.052370484,2,0,0,Manchester City,Leicester,Leicester
26898,Home,2.072881657,0.115160092,18,2,0.111111111,Manchester City,Leicester,Manchester City
26899,Away,1.536313712,0.128026143,12,1,0.083333333,Newcastle United,Brentford,Brentford
26899,Home,2.266559972,0.107931427,21,2,0.095238095,Newcastle United,Brentford,Newcastle United
26900,Away,0.937760358,0.104195595,9,1,0.111111111,Southampton,Crystal Palace,Crystal Palace
26900,Home,0.687303705,0.085912963,8,1,0.125,Southampton,Crystal Palace,Southampton
26901,Away,0.823135682,0.164627136,5,0,0,Liverpool,Everton,Everton
26901,Home,1.297175277,0.076304428,17,1,0.058823529,Liverpool,Everton,Liverpool
26902,Away,0.967690037,0.050931055,19,1,0.052631579,Aston Villa,Nottingham Forest,Nottingham Forest
26902,Home,2.633489044,0.15491112,17,2,0.117647059,Aston Villa,Nottingham Forest,Aston Villa
26903,Away,1.482681612,0.070603886,21,0,0,Brentford,Chelsea,Chelsea
26903,Home,1.361233677,0.151248186,9,0,0,Brentford,Chelsea,Brentford
26904,Away,1.275515991,0.115955999,11,1,0.090909091,Crystal Palace,Brighton,Brighton
26904,Home,0.443964942,0.055495618,8,2,0.25,Crystal Palace,Brighton,Crystal Palace
26905,Away,1.438056356,0.102718311,14,1,0.071428571,Everton,Arsenal,Arsenal
26905,Home,1.228745762,0.245749152,5,1,0.2,Everton,Arsenal,Everton
26906,Away,1.407286338,0.100520453,14,2,0.142857143,Fulham,Liverpool,Liverpool
26906,Home,1.751526029,0.145960502,12,3,0.25,Fulham,Liverpool,Fulham
26907,Away,2.810680309,0.127758196,22,2,0.090909091,Ipswich,Wolverhampton Wanderers,Wolverhampton Wanderers
26907,Home,0.872355596,0.145392599,6,1,0.166666667,Ipswich,Wolverhampton Wanderers,Ipswich
26908,Away,3.606873945,0.225429622,16,3,0.1875,Leicester,Newcastle United,Newcastle United
26908,Home,0.354574574,0.050653511,7,0,0,Leicester,Newcastle United,Leicester
